customerID,gender,SeniorCitizen,MaritalStatus,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,InternationalPlan,VoiceMailPlan,NumbervMailMessages,TotalDayMinutes,TotalDayCalls,TotalEveMinutes,TotalEveCalls,TotalNightMinutes,TotalNightCalls,TotalIntlMinutes,TotalIntlCalls,CustomerServiceCalls,TotalCall,TotalRevenue,Churn
5702-SKUOB,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,142.5,87,195.7,88,122.1,117,7.8,8,2,302,93.5,No
5707-ZMDJP,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,No,No,0,196.7,85,205.9,74,216.6,112,11.2,5,3,279,3729.6,No
5709-LVOEQ,Female,0,Yes,Yes,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,No,No,0,170.5,87,118.2,116,187.9,111,11.2,7,2,323, ,No
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,No,No,0,187,133,134.6,74,242.2,127,7.4,5,2,341,3954.1,No
5712-VBOXD,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),No,No,0,170.5,113,193.2,129,188,91,11.2,6,0,339,68.5,No
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),No,No,0,118.6,89,199.6,97,53.3,61,11.5,5,1,253,6416.7,No
5726-CVNYA,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,Yes,35,68.7,95,209.2,69,197.4,42,11.4,4,1,211,146.6,No
5730-DBDSI,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,No,0,125.2,99,205.4,107,254.4,111,18.9,2,0,319,1253.8,No
5732-IKGQH,Male,1,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,No,0,209.1,127,106.1,80,179.6,90,14,6,0,303,5481.3,No
5736-YEJAX,Male,0,No,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),No,No,0,245.3,91,122.9,130,228.4,102,8.5,4,4,331,5502.6,No
5751-USDBL,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No,No,0,220.7,105,119.3,127,165.1,113,11.5,7,4,356,3846.4,No
5753-QQWPW,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,No,Yes,27,221.7,100,236.1,70,192.7,91,8,4,0,265,1654.7,No
5756-JYOJT,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),No,No,0,192.2,86,168.6,116,139.8,87,9.4,6,1,296,697.3,No
5756-OZRIO,Male,1,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),No,No,0,184.2,95,181.6,101,143.4,113,12.8,4,2,315,3902.6,No
5760-FXFVO,Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No,Yes,32,174.6,107,310.6,115,234.7,92,9,4,1,319,495.0,No
5760-IFJOZ,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,No,No,0,159.5,145,202.3,101,256,96,16.7,2,2,346,313.6,No
5760-WRAHC,Female,1,No,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,No,No,0,160.6,111,163.2,126,187.1,112,9,3,1,353,1545.4,No
5766-FTRTS,Male,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No,No,0,166.6,84,192.4,91,167.9,115,7.7,6,1,297,6033.1,No
5766-XQXMQ,Female,0,No,No,29,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,35,181.1,59,215.9,116,216.3,106,16.9,4,0,285,1970.5,Yes
5766-ZJYBB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,278.9,110,190.2,67,255.2,84,11.7,7,0,268,19.4,Yes
5774-QPLTF,Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,No,No,0,177.2,88,270.4,99,231.5,90,14,2,2,281,939.0,No
5774-XZTQC,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,206.1,49,224.6,115,256.7,74,13,1,1,240,150.8,No
5777-KJIRB,Female,0,No,No,40,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,No,No,0,205.7,138,161.9,83,269.7,104,12.5,6,2,333,2023.6,No
5777-ZPQNC,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,Yes,Yes,24,127.7,54,215,105,234.3,84,5.8,4,2,249,260.7,No
5778-BVOFB,Female,0,No,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,No,0,301.7,82,167.1,118,72.2,89,10.5,6,1,296,530.1,No
5780-INQIK,Female,0,No,No,8,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,Yes,Yes,30,154.1,114,118.7,106,258.4,105,12.9,3,2,330,408.3,No
5781-RFZRP,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),No,No,0,190.5,128,205.5,103,130.7,63,13.8,5,0,299,5357.8,No
5787-KXGIY,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,Yes,21,214,113,180,114,134.5,82,10.6,5,0,314,1304.8,No
5788-YPOEG,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No,No,0,190.4,74,215.6,113,161.2,111,10,1,2,301,2839.5,No
5791-KAJFD,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),No,Yes,43,29.9,123,129.1,117,325.9,105,8.6,6,2,353,3808.0,No
5793-YOLJN,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,Yes,37,205,94,165.4,103,185,81,11.7,8,1,287,1210.3,No
5795-BKOYE,Female,0,Yes,Yes,69,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),No,No,0,168.2,87,161.7,92,192.4,112,10.1,3,3,297,4134.7,No
5799-JRCZO,Female,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,No,0,100.8,112,230,69,193.6,95,9.5,2,0,278,1215.1,No
5804-JMYIO,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,168.4,117,217.1,129,81.6,100,11.8,7,1,354,758.0,No
5804-LEPIM,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,272.6,83,248.7,74,197.4,111,9.5,2,1,271,139.1,Yes
5808-TOTXO,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),No,No,0,144,90,135.8,91,212.4,129,13,4,1,315,57.4,No
5815-HGGHV,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,No,No,0,141.1,84,211.4,108,103.7,127,5.9,6,3,328,1274.5,No
5816-JMLGY,Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,No,0,175.3,106,144.3,87,160.2,88,11.8,5,0,286,5717.9,No
5816-SCGFC,Female,1,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No,No,0,157.1,95,213.1,36,280.4,77,7.6,3,2,213,419.4,No
5821-MMEIL,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,No,0,167.6,100,154.5,90,281.4,107,17.3,3,2,302,1115.6,No
5829-NVSQN,Female,0,Yes,No,23,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),No,No,0,198.6,111,213.9,115,171.2,105,10.6,6,2,339,1689.5,No
5832-EXGTT,Male,0,Yes,Yes,29,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,No,No,0,230.9,93,223,78,157.8,101,9.7,2,3,277,1834.2,No
5832-TRLPB,Male,0,No,No,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,No,0,117.3,114,201.1,61,107.9,82,12.2,3,1,261,2243.9,No
5837-LXSDN,Female,0,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),No,No,0,167.4,119,233.2,143,109.6,115,10.3,5,0,382,1215.5,No
5839-SUYVZ,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No,Yes,41,119,101,230,134,236.9,58,9.5,3,0,296,1170.5,No
5840-NVDCG,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),No,No,0,171.2,103,243.5,121,178.2,92,13,3,2,321,1114.9,No
5842-POCOP,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,No,No,0,157.6,85,194.1,92,231.5,86,9.4,10,5,278,454.2,Yes
5843-TTHGI,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,No,No,0,147,72,165.7,102,243.2,107,8.4,9,1,291,892.7,No
5844-QVTAT,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,No,Yes,22,166,114,174.5,103,244.9,68,10.2,6,1,292,1955.4,No
5845-BZZIB,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,Yes,28,225.8,94,193,117,232.4,100,8.4,9,4,324,655.3,No
5846-NEQVZ,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),No,Yes,40,202.6,103,118.8,128,234.9,98,9,9,2,340,4973.4,No
5847-MXBEO,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,Yes,15,117.6,97,196.3,126,157.4,113,6.4,3,1,340,475.1,No
5848-FHRFC,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,No,0,149.3,100,200.2,110,231.7,101,11.9,3,2,316,1386.9,No
5849-ASHZJ,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,No,0,93.8,127,150,104,241.1,116,10.7,2,1,350,552.9,No
5850-BDWCY,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,150.5,106,152.9,112,215.9,86,3.5,3,1,308,123.7,No
5857-XRECV,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No,No,0,189.3,100,239.3,107,89.7,89,9.9,3,3,302,38.3,No
5858-EAFCZ,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,No,0,149.4,145,196.5,105,209.5,108,14.9,3,1,362,44.5,No
5859-HZYLF,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No,No,0,133.7,75,195.3,87,280.5,89,5.9,2,0,253,515.8,No
5863-OOKCL,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,No,0,193.1,85,172.1,105,129.6,119,10.2,1,0,310,163.2,No
5868-YTYKS,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,No,0,167.6,96,176,89,250.9,113,13.4,6,2,306,20.3,No
5871-DGTXZ,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,Yes,21,283.2,110,239.7,108,149.5,80,6.3,1,5,304,607.7,No
5875-YPQFJ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,257.4,67,261.1,91,204.4,107,13.4,5,2,272,69.9,Yes
5876-QMYLD,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,No,0,237.1,105,223.5,105,97.4,79,13.2,2,1,292,415.1,No
5886-VLQVU,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,No,0,169.9,77,138.3,155,142.6,105,8.5,7,1,345,3161.2,No
5893-KCLGT,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,No,0,149.2,96,260.7,116,201,120,8.1,2,1,335,1567.0,No
5893-PYOLZ,Male,0,No,No,56,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),Yes,No,0,208.8,101,213.7,87,175.1,86,12.4,6,3,283,4534.5,No
5895-QSXOD,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,No,0,133.4,102,204.6,71,196.9,103,11.1,7,1,284,657.5,No
5896-NPFWW,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,No,0,89.7,118,260.1,79,170.1,93,13.5,11,5,306,168.2,Yes
5898-IGSLP,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,No,No,0,147.7,94,283.3,83,188.3,124,6.9,5,2,308,2823.0,No
5899-OUVKV,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,No,0,57.5,95,265.5,131,244.3,128,11.6,6,3,363,2979.2,No
5902-WBLSE,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No,No,0,241.2,105,174.3,85,245.3,59,8.5,4,2,255,1411.2,No
5906-BFOZT,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,Yes,31,181.6,91,213.2,120,207.8,104,11.4,4,1,320,19.5,No
5913-INRQV,Male,1,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,No,No,0,170.5,86,277.5,88,162.5,117,12.2,6,1,298,3128.8,No
5914-GXMDA,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,No,0,184.8,74,175.1,84,158.2,95,10.5,6,1,260,593.2,No
5916-QEWPT,Female,0,Yes,No,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),No,Yes,50,208.8,130,132.9,104,136.7,107,11.1,4,2,347,147.8,No
5917-HBSDW,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No,No,0,190.3,98,252.7,70,220.6,97,7.2,9,2,276,683.8,No
5917-RYRMG,Male,1,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,No,0,107.5,121,256.4,46,247.2,131,12.6,3,2,303,587.7,No
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),Yes,No,0,215.4,104,204.8,79,278.5,109,12.6,5,3,300,654.6,No
5919-TMRGD,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,No,No,0,178.9,101,169.1,110,148.6,100,13.8,3,4,318,79.4,Yes
5919-VCZYM,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,Yes,25,230.7,102,233.8,109,215.8,90,13.5,2,3,306,42.7,No
5921-NGYRH,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,No,0,181.9,90,151.5,87,143,100,7.5,3,1,281,4764.0,No
5924-SNGKP,Female,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),No,No,0,102.8,119,206.7,91,299,105,10.1,7,1,323,865.0,No
5931-FLJJF,Male,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,No,0,217.6,87,279,71,250.7,65,10.4,4,2,229,467.6,Yes
5934-TSSAU,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),No,Yes,19,176.6,88,162.7,66,215.5,98,14.6,6,1,259,1702.9,No
5940-AHUHD,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,Yes,48,189.8,96,123.4,67,214.2,106,6.5,2,2,273,70.6,Yes
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,No,0,146.7,83,148.3,91,238.6,69,12.5,3,3,249,1559.3,No
5948-UJZLF,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,No,No,0,224.4,90,159.5,88,192.8,74,13,2,1,255,97.0,No
5949-EBSQK,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),No,No,0,108.6,108,209.9,126,222.6,117,7.9,5,1,357,229.6,Yes
5949-HGVJL,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,Yes,23,183.1,88,147.4,89,350.2,108,11.3,7,1,293,1959.5,No
5949-XIKAE,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,No,Yes,36,226.2,103,181.6,125,258.8,102,10.5,5,3,338,680.1,Yes
5951-AOFIH,Male,0,No,No,33,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,Yes,22,240.8,102,75.9,106,224.6,115,7.1,3,2,328,2245.4,No
5954-BDFSG,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,Yes,34,44.9,63,134.2,82,168.4,118,13.3,3,1,267,7853.7,No
5955-EPOAZ,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,Yes,39,117.6,82,159.2,60,236.4,113,11.3,10,2,267,109.5,No
5960-WPXQM,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,No,0,246.8,110,206.3,63,208.4,123,13.2,5,0,301,79.1,Yes
5961-VUSRV,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No,Yes,21,117.9,131,164.5,115,217,86,9.8,3,1,336,219.4,No
5968-VXZLG,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,No,0,199.5,107,207.5,110,83.9,123,8.1,4,2,346,87.9,No
5968-XQIVE,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,No,Yes,36,96.3,83,179.6,91,166.3,121,10.3,2,1,298,6589.0,No
5970-GHJAW,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,No,0,198.5,112,42.5,90,179.2,124,12.4,5,0,331,862.4,No
5973-EJGDP,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,No,No,0,157.6,92,198.3,87,364.9,106,9.1,4,1,290,4473.0,No
5975-BAICR,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),No,No,0,189.3,119,233.5,112,270.9,104,10,1,2,338,2188.5,No
5976-JCJRH,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,No,0,276.5,122,195.6,79,210.3,78,7.2,3,1,283,738.2,Yes
5986-WWXDV,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No,No,0,99.3,112,270.5,136,225.3,94,9,6,3,351,779.2,No
5989-PGKJB,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,No,0,209.4,104,132.5,78,149.4,123,11.3,3,2,310,1340.1,No
5993-BQHEA,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,No,0,162.3,88,213.7,118,192.1,81,10.9,2,0,289,267.0,No
5993-JSUWV,Female,0,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),Yes,Yes,26,307.1,94,289.4,78,174.9,109,8,3,0,284,4017.5,No
5995-WWKKG,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,No,Yes,31,278,88,253.2,65,223.2,114,8.7,4,0,271,695.1,No
5996-DAOQL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,No,0,144.6,115,258.8,66,253.2,113,7.4,9,2,305,20.5,No
5996-NRVXR,Male,1,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),No,Yes,47,274.9,102,186.6,118,245,123,8.8,2,1,346,4116.8,No
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,Yes,34,161.7,114,207.6,115,205.7,114,9.2,4,0,347,6254.5,No
6000-UKLWI,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,No,0,40.4,105,172.4,83,145.1,89,9,2,2,281,802.4,No
6007-TCTST,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,No,0,203.8,77,205.1,111,154.9,109,9,2,1,300,8476.5,No
